date,estimated_units_sold,last_known_price
2024-07-01,109,26.13
2024-08-01,328,26.48
2024-09-01,409,26.78
2024-10-01,509,26.78
2024-11-01,612,23.83
2024-12-01,672,20.81
2025-01-01,441,20.99
2025-02-01,282,20.99
2025-03-01,278,22.49
2025-04-01,323,20.99
2025-05-01,349,20.99
2025-06-01,350,20.99
2025-07-01,175,20.99
