date,estimated_units_sold,last_known_price
2024-07-01,788,19.9
2024-08-01,1618,19.9
2024-09-01,1269,21.52
2024-10-01,1352,22.68
2024-11-01,1768,20.22
2024-12-01,1244,22.35
2025-01-01,865,22.36
2025-02-01,754,19.82
2025-03-01,627,19.4
2025-04-01,452,21.7
2025-05-01,425,23.45
2025-06-01,449,24.22
2025-07-01,223,23.21
