date,estimated_units_sold,last_known_price
2024-07-01,91,17.96
2024-08-01,230,17.96
2024-09-01,298,17.74
2024-10-01,214,22.04
2024-11-01,228,20.37
2024-12-01,255,17.79
2025-01-01,281,17.06
2025-02-01,253,17.06
2025-03-01,316,16.62
2025-04-01,661,12.98
2025-05-01,913,11.99
2025-06-01,970,11.99
2025-07-01,541,12.0
