date,estimated_units_sold,last_known_price
2024-07-01,1043,12.9
2024-08-01,2036,13.03
2024-09-01,1909,11.72
2024-10-01,2987,11.41
2024-11-01,3606,10.89
2024-12-01,3444,11.65
2025-01-01,3331,11.49
2025-02-01,2529,11.72
2025-03-01,1058,17.09
2025-04-01,795,18.05
2025-05-01,881,18.27
2025-06-01,933,17.85
2025-07-01,557,18.14
