date,estimated_units_sold,last_known_price
2024-07-01,1200,2.47
2024-08-01,2535,2.47
2024-09-01,2139,5.56
2024-10-01,2112,6.72
2024-11-01,2201,6.86
2024-12-01,1666,6.72
2025-01-01,2280,6.25
2025-02-01,2044,6.98
2025-03-01,1966,6.76
2025-04-01,1699,6.92
2025-05-01,1826,6.93
2025-06-01,1875,6.93
2025-07-01,909,7.0
