date,estimated_units_sold,last_known_price
2024-07-01,273,13.99
2024-08-01,581,13.21
2024-09-01,817,7.53
2024-10-01,806,7.64
2024-11-01,908,7.74
2024-12-01,621,7.7
2025-01-01,256,11.65
2025-02-01,188,8.36
2025-03-01,421,7.44
2025-04-01,640,7.51
2025-05-01,573,8.01
2025-06-01,736,7.53
2025-07-01,509,7.34
