date,estimated_units_sold,last_known_price
2024-07-01,618,12.3
2024-08-01,1409,11.87
2024-09-01,1293,11.76
2024-10-01,1384,12.37
2024-11-01,1458,12.86
2024-12-01,1068,12.91
2025-01-01,1294,12.9
2025-02-01,1155,13.25
2025-03-01,1263,12.33
2025-04-01,1458,11.91
2025-05-01,1542,11.77
2025-06-01,1625,11.87
2025-07-01,901,11.92
